id,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,organization_id
WA59,PAWS,,(425) 787-2500,https://www.petfinder.com/member/us/wa/lynnwood/paws-wa59/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.paws.org/,"PAWS is a champion for animals—rehabilitating injured and orphaned wildlife, sheltering and adopting homeless cats and dogs, and educating people...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/4/?bust=1512882883&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/4/?bust=1512882883&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/4/?bust=1512882883&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/4/?bust=1512882883'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/3/?bust=1512882883&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/3/?bust=1512882883&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/3/?bust=1512882883&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/3/?bust=1512882883'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/5/?bust=1512882884&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/5/?bust=1512882884&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/5/?bust=1512882884&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/5/?bust=1512882884'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/6/?bust=1512882884&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/6/?bust=1512882884&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/6/?bust=1512882884&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/6/?bust=1512882884'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/1/?bust=1512882946&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/1/?bust=1512882946&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/1/?bust=1512882946&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/1/?bust=1512882946'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/2/?bust=1512882947&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/2/?bust=1512882947&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/2/?bust=1512882947&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39532/2/?bust=1512882947'}]",,15305 44th Ave. W.,,Lynnwood,WA,98037,US,12 p.m. - 6 p.m.,12 p.m - 7 p.m.,Closed for adoptions,12 p.m. - 7 p.m.,12 p.m. - 6 p.m.,11 a.m. - 5 p.m.,11 a.m. - 5 p.m.,Visit our website to see who is currently available for adoption and find out how to adopt from PAWS.  The...,https://www.paws.org/adopt/steps-to-adoption/,http://www.facebook.com/PAWSWashington,https://twitter.com/pawstweets,https://www.youtube.com/channel/UCsAJo0Hcb6JXNphodEKWi3Q,https://www.instagram.com/paws_wa/,,wa59
WA84,Three Rivers Rescue,threeriversrescue@yahoo.com,425-888-9322  ,https://www.petfinder.com/member/us/wa/snoqualmie/three-rivers-rescue-wa84/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,PO Box 1538,,Snoqualmie,WA,98065,US,,,,,,,,,,,,,,,wa84
WA208,Feral Care,adoptionsthewholecat@gmail.com,(425) 307-1008,https://www.petfinder.com/member/us/wa/bothell/feral-care-wa208/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.thewhole-cat.com/adoptions,Feral Care is a non-profit feral cat sanctuary. All cats listed for adoption are hosted at The Whole Cat and...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/2/?bust=1512001213&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/2/?bust=1512001213&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/2/?bust=1512001213&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/2/?bust=1512001213'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/1/?bust=1499445522&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/1/?bust=1499445522&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/1/?bust=1499445522&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39297/1/?bust=1499445522'}]",,,,Bothell,WA,98012,US,9 am - 7pm,9 am - 7pm,9 am - 7pm,9 am - 7pm,9 am - 7pm,9 am - 6pm,9 am - 6pm,,https://www.thewhole-cat.com/adoptions,https://www.facebook.com/thewholecatandkaboodle,,,https://www.instagram.com/thewholecatkaboodle/,,wa208
WA614,NW Snowdog Rescue,nwsnowdogrescue@aol.com, ,https://www.petfinder.com/member/us/wa/deer-park/nw-snowdog-rescue-wa614/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,," 


 


NW Snowdog Rescue was formed, effective July 1, 2014 for several reasons: Over the last 2-3 years practically all the ...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/2/?bust=1618938466&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/2/?bust=1618938466&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/2/?bust=1618938466&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/2/?bust=1618938466'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/1/?bust=1512001779&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/1/?bust=1512001779&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/1/?bust=1512001779&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44790/1/?bust=1512001779'}]",,,,Deer Park,WA,99006,US,,,,,,,,Come visit us on Facebook at NW Snowdog Rescue too.,,,,,,,wa614
WA695,"Lost and Found Pets of Grant County, WA",LAF_Adopt@yahoo.com,(509) 289-2706,https://www.petfinder.com/member/us/wa/ephrata/lost-and-found-pets-of-grant-county-wa-wa695/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,Our mission at Lost and Found Pets is to rescue lost pets for return to their homes.  Every effort will...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50126/1/?bust=1587147054&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50126/1/?bust=1587147054&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50126/1/?bust=1587147054&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50126/1/?bust=1587147054'}]",,,,Ephrata,WA,98823,US,,,,,,,,,,https://www.facebook.com/groups/322600407894080/?ref=bookmarks,,,,,wa695
WA516,N.W. Bird Rescue,nwbrapplications@gmail.com,(360) 247-3626,https://www.petfinder.com/member/us/wa/vancouver/n-dot-w-bird-rescue-wa516/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://northwestbirdrescue.org/home/,"At N.W. Parrot Rescue: “To Rescue” is to bring a parrot that is in an acute, life threatening situation or...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/40335/4/?bust=1579148772&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/40335/4/?bust=1579148772&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/40335/4/?bust=1579148772&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/40335/4/?bust=1579148772'}]",,,,Vancouver,WA,98682,US,,,,,,,,"*Due to Covid we have a new adoption protocol, which includes our Pre-qualifications to adopt before meeting any available parrot,...",https://nwparrotrescue.org/applications/adoption-application,,,,,,wa516
WA47,WAMAL WA Alaskan Malamute Adoption League,Wamal@Wamal.Com,,https://www.petfinder.com/member/us/wa/seattle/wamal-wa-alaskan-malamute-adoption-league-wa47/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.wamal.com,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39492/1/?bust=1584895131&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39492/1/?bust=1584895131&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39492/1/?bust=1584895131&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39492/1/?bust=1584895131'}]",,,,Seattle,WA,98175,US,,,,,,,,"Complete the online application on our website at wamal.com
We evaluate the application. Note: we are NOT accepting applications from...",,https://www.facebook.com/WAMALrescue/,,https://www.youtube.com/channel/UCsQo3IGaMlq9fU52ddQjPKg,https://www.instagram.com/wamalrescue/,,wa47
WA26,Spokane Humane Society,adoptions@spokanehumanesociety.org,(509) 467-5235,https://www.petfinder.com/member/us/wa/spokane/spokane-humane-society-wa26/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.spokanehumanesociety.org,"Our mission is to enrich the lives of companion animals through support, education, advocacy, and love.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39333/1/?bust=1544721977&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39333/1/?bust=1544721977&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39333/1/?bust=1544721977&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39333/1/?bust=1544721977'}]",,6607 N. Havana,P. O. Box 6247,Spokane,WA,99217,US,11am - 6pm,11am - 6pm,11am - 6pm,11am - 6pm,11am - 6pm,11am - 5pm,11am - 5pm,,,http://facebook.com/spokanehumanesociety,https://twitter.com/spokhumanesoc,,http://instagram.com/spokhumanesoc,,wa26
WA655,Humane Society of Mason County,info@hsmcwa.org,(360) 275-9310,https://www.petfinder.com/member/us/wa/allyn/humane-society-of-mason-county-wa655/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.hsmcwa.org/,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47549/1/?bust=1620833314&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47549/1/?bust=1620833314&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47549/1/?bust=1620833314&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47549/1/?bust=1620833314'}]",,18400 State Rt.#3,,Allyn,WA,98524,US,,,,,,,,,https://airtable.com/shr41VhEzuw2PmxSd,https://www.facebook.com/HumaneSocietyMasonCounty/,,,,,wa655
WA11,Humane Society for Southwest Washington,adoptions@Southwesthumane.org,(360) 693-4746,https://www.petfinder.com/member/us/wa/vancouver/humane-society-for-southwest-washington-wa11/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://hssw.org/adopt,"Our Mission
rescue • return • restore • rehome • reconnect
One animal at a time.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39237/1/?bust=1521154226&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39237/1/?bust=1521154226&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39237/1/?bust=1521154226&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39237/1/?bust=1521154226'}]",,1100 NE 192nd Avenue,,Vancouver,WA,98684,US,,,,,,,,Animals are currently available for adoption by appointment only. Adoption services and adoptable animal spaces are closed to public visitation....,,,,,,,wa11
WA608,Olympic Peninsula Equine Network (OPEN),olypenequinenet@gmail.com,360-207-1688,https://www.petfinder.com/member/us/wa/sequim/olympic-peninsula-equine-network-open-wa608/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44482/1/?bust=1531190421&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44482/1/?bust=1531190421&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44482/1/?bust=1531190421&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44482/1/?bust=1531190421'}]",,,,Sequim,WA,98382,US,,,,,,,,,,,,,,,wa608
WA419,Ribsey's Refugees,ribseysrefugees@comcast.net,,https://www.petfinder.com/member/us/wa/issaquah/ribseys-refugees-wa419/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.ribseysrefugees.org/,Rescue  Rehab  Rehome,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39452/1/?bust=1574746285&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39452/1/?bust=1574746285&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39452/1/?bust=1574746285&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39452/1/?bust=1574746285'}]",,,,Issaquah,WA,98027,US,,,,,,,,"Complete application and return to us along with ALL supporting documents. After app is processed, we set up a meeting....",http://www.ribseysrefugees.org/,https://www.facebook.com/Ribseys-Refugees-119178788138549/,,,,,wa419
WA577,Big Dog Rescue Project,bdrpinfo@gmail.com,,https://www.petfinder.com/member/us/wa/university-place/big-dog-rescue-project-wa577/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://bigdogrescueproject.org,Big Dog Rescue Project is a group of rescuers that pull dogs from high kill shelters in the DFW metro...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/2/?bust=1512001655&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/2/?bust=1512001655&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/2/?bust=1512001655&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/2/?bust=1512001655'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/1/?bust=1498162579&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/1/?bust=1498162579&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/1/?bust=1498162579&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43090/1/?bust=1498162579'}]",,,,University Place,WA,98467,US,,,,,,,,Thank you for wanting to adopt a rescued dog from Big Dog Rescue Project! Please submit an adoption application at...,http://bigdogrescueproject.org/adopt,http://facebook.com/bigdogrescueproject,,,,,wa577
WA444,Genevieve G. Animal Advocacy,gganimaladvocacy@gmail.com,,https://www.petfinder.com/member/us/wa/seattle/genevieve-g-animal-advocacy-wa444/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39473/1/?bust=1514868159&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39473/1/?bust=1514868159&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39473/1/?bust=1514868159&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39473/1/?bust=1514868159'}]",,,,Seattle,WA,98116,US,,,,,,,,,,,,,,,wa444
WA683,Whatcom Feline Alliance,whatcomfelinealliance@gmail.com,(360) 223-5117,https://www.petfinder.com/member/us/wa/bellingham/whatcom-feline-alliance-wa683/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Whatcom Feline Alliance is a no kill, pro-TNR (Trap, Neuter, Return) foster care system based “virtual” shelter with the primary...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49560/1/?bust=1570473418&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49560/1/?bust=1570473418&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49560/1/?bust=1570473418&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49560/1/?bust=1570473418'}]",,,,Bellingham,WA,98226,US,,,,,,,,We only adopt to local Whatcom county homes. Please apply in person at the Bellingham Petsmart.,,https://www.facebook.com/whatcomfelinealliance,,,,,wa683
WA48,SpokAnimal,miracles@spokanimal.org,(509) 534-8133,https://www.petfinder.com/member/us/wa/spokane/spokanimal-wa48/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.spokanimal.org,"SpokAnimal C.A.R.E. is passionately dedicated to the placement, protection and health of animals through legislation, education and programs for pets...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39499/1/?bust=1517329081&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39499/1/?bust=1517329081&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39499/1/?bust=1517329081&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39499/1/?bust=1517329081'}]",,710 N Napa Street,,Spokane,WA,99202,US,11am-6pm,11am-6pm,11am-6pm,11am-6pm,11am-6pm,10am-5pm,closed,,,,,,,,wa48
WA706,Resilient Hearts Animal Sanctuary,resilientheartsanimalsanctuary@gmail.com,,https://www.petfinder.com/member/us/wa/seattle/resilient-hearts-animal-sanctuary-wa706/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://resilientheartsanimalsanctuary.org/,"Our mission is to save animals from high kill shelters in Georgia, Texas, and Washington and unite them with their...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50546/1/?bust=1602796792&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50546/1/?bust=1602796792&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50546/1/?bust=1602796792&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50546/1/?bust=1602796792'}]",,,,Seattle,WA,98115,US,,,,,,,,"We have an initial adopter survey to screen potential adopters, then move to a meet n greet, complete a check...",https://resilientheartsanimalsanctuary.org/adoptions/,https://facebook.com/resilientheartsanimalsanctuary,,,https://instagram.com/resilientheartssanctuary,,wa706
WA627,P.U.R.R.R Rescue,Purrrescue@yahoo.com,,https://www.petfinder.com/member/us/wa/roy/p-dot-ur-dot-rr-rescue-wa627/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"We are a non profit 501c3 dog and cat rescue. We rescue all breeds, including CA death row animals that...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45419/1/?bust=1606381645&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45419/1/?bust=1606381645&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45419/1/?bust=1606381645&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45419/1/?bust=1606381645'}]",,,,Roy,WA,98580,US,,,,,,,,,,,,,,,wa627
WA673,The Kitty Catfe ,kittykornerrescue@yahoo.com,,https://www.petfinder.com/member/us/wa/edmonds/the-kitty-catfe-wa673/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://Kittykornerrescue.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48859/1/?bust=1554835694&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48859/1/?bust=1554835694&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48859/1/?bust=1554835694&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48859/1/?bust=1554835694'}]",,1402 Everett Mall Way SE,Inside the mall,Edmonds ,WA,98020,US,CLOSED,,,,,,,Visit our website to read about our adoption process: kittykornerrescue.org,,https://www.facebook.com/kittykornerrescuelounge,,,https://www.instagram.com/kittykornerrescue/,,wa673
WA621,Useless Bay Sanctuary,ubsfosters@gmail.com,(206) 552-0304,https://www.petfinder.com/member/us/wa/seahurst/useless-bay-sanctuary-wa621/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Founded  in 2013, Useless Bay Sanctuary is a team of rescuers passionate about  helping lost dogs.  We help dogs that...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45192/1/?bust=1512001810&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45192/1/?bust=1512001810&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45192/1/?bust=1512001810&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45192/1/?bust=1512001810'}]",,P O Box 904,,Seahurst,WA,98062,US,,,,,,,,"Our dogs:  http://www.uselessbaysanctuary.org/dogs.html

Please visit our web page at http://www.uselessbaysanctuary.org/

and visit our Facebook page at https://www.facebook.com/pages/Useless-Bay-Sanctuary/169951193192256",,,,,,,wa621
